Parameter_Name,Column3,Column4,Column5,File_Count
Chry_Dat92,8A13,0057,0000,16
PMM_Edge_Type,8194,0057,0000,16
EGR_Low_Flow_Min_Limit,08AD,56,2672,7
C_EGR_BP_CC_Descent_Enable,05C2,56,2412,4
C_SFP_Max_DeSoot_Time_Enable,035B,56,2235,6
C_RGM_Lambda_FF_User_Value,0288,56,2183,7
C_TGC_Protect_Decel_Filter_Const,05E1,56,2110,6
PMA_Edge_Type_N,8194,0056,0311,16
C_SFR_TmptrSprDstRampRateTact2,0A46,56,275D,4
C_ATS_AT_Config_Vector,034D,56,222A,7
Intake_Temp_PP_High_Limit,0A72,56,27DF,6
C_Time_Limit_Interm,06C8,56,24E4,7
P_SFD_Soot_Lvl_Condition_N,06E0,56,24F7,7
C_OBD_ECE_Variable_Count_Config,043D,56,22F3,6
Tool_PTP_Torque_Lower_Limit,0009,0056,0010,16
LSG_OOM_Idle_Init_Decrement,14EE,56,05E3,6
AFR_Cold_Increment_Enable,106B,0056,0000,8
AFR_Enable,106B,0056,0000,8
CAN_M_EGS_User_Value,08CF,56,0000,6
Idle_Shutdown_Min_IMT,0008,0056,000F,16
OFC_NOP_Equiv_Ratio_Value,1734,56,0000,6
PilotCC_SOI_Boost_Precorr,05F8,56,0000,7
Pilot_SOI_Base_DeSoot,8850,56,0000,6
PMA_Edge_Type,8194,0056,0000,16
P_SFD_Soot_Lvl_Condition,06E0,56,0000,7
RE_Engine_Accel_Filter_Constant,8C18,0056,0B9C,10
RE_Unlock_3rd_In_M2,8BBC,0056,0B42,10
RGM_DeSOx_Ki,0287,56,0000,7
SOx_Cat_Rising_Rate_Limit,910B,56,0000,7
Sys_WD_Prev_Fueling,014A,56,0000,7
TVA_Init_Ambient_Temp_Time_Duration,8C7C,0056,0FEB,7
V_AIM_tr_DPF_In,03A8,56,0000,7
V_ATP_tr_NAC_In,034E,56,0000,7
VGT_DyComp_Slew_Delta_Timer,16A2,56,0000,6
Executive_Frame_Minimum,8D22,0055,0000,7
NAC_Efficiency_Mag_Threshold,08AD,54,2672,7
C_EGR_BP_CC_Ascent_Enable,05C2,54,2412,4
C_SFP_Max_DeSoot_Time,035B,54,2235,6
C_RGM_Midload_Trim_User_Value,0288,54,2183,7
C_TGC_OCVGT_ULim_LLim_Ratio_Inc_Rate,05E1,54,2110,6
Speed_Limp_Home_RPM,8194,0054,0311,16
C_SFR_TmptrSprDstRampRateTact1,0A46,54,275D,4
C_ATR_tm_DeSoot_Suppress,034D,54,222A,7
Ether_Solenoid_Command_Map,1579,0054,063E,16
Intake_Temp_PP_High_Fault_Inc,0A72,54,27DF,6
C_SFP_Squish1_Gain7,0918,54,26C5,6
C_Time_Limit_High,06C8,54,24E4,7
P_OBD_RPF_Est_Soot_Delay,06E0,54,24F7,7
C_OBD_ECE_ATM_Selector,043D,54,22F3,6
Tool_PTP_Torque_Upper_Limit,0009,0054,0010,16
LSG_OOM_Idle_Decr_Rate,14EE,54,05E3,6
AD_Sensor_Supply_1_Voltage_Filtered_Value,03ED,54,0000,7
CAN_M_EGS_User_Override,08CF,54,0000,6
Chry_Err5D,8A13,0054,0000,16
Executive_Frame_Maximum,8D22,0054,0000,7
Exhaust_Restrictor_Device_Enable,106B,54,0000,7
Fresh_Air_Flow_High_Error,1036,54,0000,7
Fresh_Air_Flow_Low_Error,1036,54,0000,7
Fuel_Temp_Monitor_Enable,106B,0054,0000,16
H_HPCR_Inter_Min_Inj_Duration_Aux3,05F4,54,0000,6
H_SFP_Squish1_Term3,0919,54,0000,6
Idle_Shutdown_Max_IMT,0008,0054,000F,16
Manual_AFC_Stall_Enable,106B,54,0000,7
OFC_HCD_Equiv_Ratio_Value,1734,54,0000,6
Pilot_Base_DeSoot_Fuel_Quantity,8850,54,0000,6
PilotCC_SOI_Boost_Factor,05F8,54,0000,7
RE_T_WOT_4,8C18,0054,0B9C,10
RE_Unlock_2nd_In_M1,8BBC,0054,0B42,10
RE_VFS_PWM_On_Time_Init,8BB5,0054,0B29,10
RGM_DeSOx_Kd,0287,54,0000,7
Sensor_Supply_1_Voltage,1515,0054,0000,16
SOx_Cat_Falling_Rate_Limit,910B,54,0000,7
Sys_WD_Throt_Lag_Delay,014A,54,0000,7
TVA_Current_Avg_Filter_Coeff,8C7C,0054,0FEB,7
V_ATP_tr_DPF_Out_Prefilt,034E,54,0000,7
V_CBM_DeSoot_Ramping,0879,54,0000,7
VGT_DyComp_Slew_Cmd_Incr_Counter,16A2,54,0000,6
V_PTM_Rich_Lambda_Ref,03A8,54,0000,7
NAC_Efficiency_Mag_Data,08AD,52,2672,7
C_EGR_BP_CC_Clean_Events_Runs_Required,05C2,52,2412,4
C_SFP_DPSLE_CBSLE_Remov_Update,035B,52,2235,6
C_Rate_Lim_DeSOx_Trim_Fuel,0288,52,2183,7
C_TGC_OCVGT_ULim_LLim_Delay_Limit,05E1,52,2110,6
Speed_Limp_Home_Count,8194,0052,0311,16
O2_Sensor_Diag_Mon_ITN_10367_Pad,0B16,52,287F,6
C_SFR_SprDstThrTimer,0A46,52,275D,4
C_ATR_tm_DeSoot_Rqst,034D,52,222A,7
C_RGM_DeSOx_Tmptr_Ki_User_Ovr,9106,52,143A,6
C_FAF_Sensitive_CF_Min_Ratio,16A4,52,073A,6
Intake_Temp_PP_High_Fault_Dec,0A72,52,27DF,6
C_Tactic_Extreme_Cond,06C8,52,24E4,7
P_OBD_RPF_Res_time,06E0,52,24F7,7
Tool_PTO_Engagement_Slew_Rate_Maximum,0009,0052,0010,16
LSG_EVR_Low_Voltage_Speed_2,14EE,52,05E3,6
CTM_CSF_O2_Derate_Value,910B,52,0000,7
EGR_Flow_FAF_Avg,043F,52,0000,6
Executive_Time_Frame_Minimum,8D22,0052,0000,7
Exhaust_Throttle_Position_High_Error,1036,0052,0000,8
Exhaust_Throttle_Position_Low_Error,1036,0052,0000,8
Fuel_Tmptr_Default,1966,0052,0000,12
H_CBM_Kp_Gain_Error_Adj,0879,52,0000,7
J1850_Communication_Enable,106B,0052,0000,16
OFC_DeSoot_Equiv_Ratio_Value,1734,52,0000,6
PilotCC_SOI_Base_DeSoot,8850,52,0000,6
PilotCC_SOI_Boost_Correction,05F8,52,0000,7
RE_Delta_ICC_Set,8BBC,0052,0B42,10
RE_T_WOT_3,8C18,0052,0B9C,10
RE_VFS_PWM_Driver_Inhibit_Timer_Offset,8BB5,0052,0B29,10
RGM_DeSOx_I_Gain_Adj_Lean_Time,0287,52,0000,7
SF_SOx_Avail,0869,52,0000,6
Sys_WD_Torque_Recovery_RPM,014A,52,0000,7
TVA_Battery_Voltage_Default,8C7C,0052,0FEB,7
V_ATP_tr_DPF_Out_Postfilt,034E,52,0000,7
VGT_DyComp_Slew_Cmd,16A2,52,0000,6
V_PTM_Norm_TMax,03A8,52,0000,7
NAC_Efficiency_Angle_Threshold,08AD,50,2672,7
C_EGR_BP_CC_SnuffClear_Leak_Time,05C2,50,2412,4
C_SFP_DPSLE_CBSLE_Accum_Update,035B,50,2235,6
C_RGM_SXM_Warmup_Lambda_Ref,0288,50,2183,7
C_TGC_OCVGT_Min_Slew_Threshold,05E1,50,2110,6
Speed_Negative_Shift_Threshold,8194,0050,0311,16
C_O2RT_Out_Tmptr_ULim,0B16,50,287F,6
C_SFR_SprDstThrdP,0A46,50,275D,4
C_ATR_tm_Between_Regens,034D,50,222A,7
C_RGM_DeSOx_Tmptr_Ki_Ovr_Value,9106,50,143A,6
C_FAF_Sensitive_CF_Max_Ratio,16A4,50,073A,6
Intake_Temp_PP_High_Fault_Clear,0A72,50,27DF,6
C_SFP_Squish1_Gain6,0918,50,26C5,6
C_SFL_Warmup_Tmptr_Hyst,06C8,50,24E4,7
P_OBD_RPF_N_8,06E0,50,24F7,7
Tool_PTO_Engagement_Slew_Rate_Minimum,0009,0050,0010,16
LSG_EVR_Low_Voltage_Speed_1,14EE,50,05E3,6
Cat_Out_Lambda_Sensor1_High_Error,1036,50,0000,7
CBR_SOI_Chi5,910B,50,0000,7
Charge_System_Health_Monitor_ITN_3625_Pad,1A56,50,0E29,2
Coolant_Level_High_Error,1036,50,0000,7
Coolant_Level_Low_Error,1036,50,0000,7
EGR_Position_Before_Autozero_High_Error,1036,0050,0000,8
EGR_Position_Before_Autozero_Low_Error,1036,0050,0000,8
Engine_Oil_Level_Status,03F7,50,0000,2
EPF_Input_0_RPM_Fault_Log,10DA,50,00BD,7
EPF_Input_Source_0_RPM_Fault_Log,10DA,0050,00BD,14
Executive_Time_Frame_Maximum,8D22,0050,0000,7
Fuel_Tmptr_Sensor,1966,0050,0000,12
H_CBM_Ki_Gain_Error_Adj,0879,50,0000,7
H_SFP_Squish1_Term2,0919,50,0000,6
OFC_NOP_AAP_Gain_Adjustment,1734,50,0000,6
PCM_1_Msg_Timer,8D26,0050,0000,5
PilotCC_Base_DeSoot_Fuel_Quantity,8850,50,0000,6
PilotCC_SOI_Before_Limit,05F8,50,0000,7
RE_Cruise_Upshift_Timer_Max,8BBC,0050,0B42,10
RE_T_WOT_2,8C18,0050,0B9C,10
RE_VFS_PWM_Driver_Inhibit_Off_Time,8BB5,0050,0B29,10
RGM_DeSOx_I_Catalyst_Fuel,0287,50,0000,7
SFL_Exit_Trigger_Mult,0869,50,0000,6
Sys_WD_Torque_Min_RPM,014A,50,0000,7
TGC_VT_Cmd_Slew_Cmd,16A2,50,0000,6
Time_Total_Offset,0008,0050,000F,16
TVA_Ambient_Temperature_Filter_Coeff,8C7C,0050,0FEB,7
V_ATP_tr_DPF_Out,034E,50,0000,7
V_PTM_Norm_TLow,03A8,50,0000,7
H_Oper_Mode_dP_Believable,0335,49,0000,6
TVA_Motor_Cmd_Increase_Direction_Priority,12A7,0049,0000,7
VGT_Cleaning_Test_Pause_IdleUp,90A0,49,0000,4
V_TSR_SS_Vehicle_Stop_Detect_Begin,0805,49,0000,7
FPR_ti_Pilot_Ovrd_c,05D6,48,2445,6
EGR_BP_Clean_Cycle_Priority,05C2,48,2412,4
C_dP_Believable_Persist_Time,035B,48,2235,6
C_RGM_SXM_Tmptr_Max_Lean_Time,0288,48,2183,7
C_TGC_EB_Decel_Slew_Dec_Rate,05E1,48,2110,6
C_VGT_Cleaning_Test_Veh_Speed,90EB,48,1427,4
C_VGT_Cleaning_Test_Zok_Cans_Limit,16A1,48,0738,4
Start_Sync_Max_Count,8194,0048,0311,16
C_O2RT_Out_Tau_HPF_Rising_Set,0B16,48,287F,6
C_SFR_FinalTmptrSprDstTact1,0A46,48,275D,4
C_VGT_DyComp_Slew_Start_Thd,08B9,48,267C,6
C_NOx_Cert_3500,0372,48,224B,6
C_ATR_Single_DeSoot_Wear_Cost,034D,48,222A,7
C_SXA_Lean_Lambda_Thd,9106,48,143A,6
C_CBR_MCF_Alpha0_Selection,16A4,48,073A,6
T2_Lockout_Driver_Map,1579,0048,063E,16
EGR_Temp_PP_Low_Fault_Dec,0A72,48,27DF,6
C_SFP_Squish1_Gain4,0918,48,26C5,6
C_SFL_Warmup_Tmptr_Duration_1,06C8,48,24E4,7
P_OBD_RPF_N_4,06E0,48,24F7,7
C_OBD_ECE_Min_EGR_Flow,043D,48,22F3,6
PTO_Set_Speed_Display_Value_Lower_Limit,0009,0048,0010,16
Jcomm_ERC1_Config_Message_Default_Priority,1254,48,01CA,7
AT_NOx_Act_Controller_Enable,106B,48,0000,7
AT_NOx_Manager_Enable,106B,48,0000,7
AT_NOx_Parameter_Det_Enable,106B,48,0000,7
CBR_EGR_Frac_Chi5,910B,48,0000,7
C_CHH_Speed_Timer1,1A56,48,0E29,2
EGR_Exhaust_Tmptr_Estimate_Enable,106B,48,0000,7
Ex_TFrame_36,8D22,0048,0000,7
Fan_Speed_Diag_Enable,106B,48,0000,7
Fan_Speed_Enable,106B,48,0000,7
Fuel_Press_Default,1966,0048,0000,12
Global_Monitor_Disable_Enable,106B,48,0000,7
Global_Monitor_Exec_Enable,106B,48,0000,7
H_CBM_Aux_Fuel_Error_Adj,0879,48,0000,7
H_EAC_Snuff_Throt_ULim,90EC,48,0000,4
H_Flow_Res_Metric_dP_Believable,0335,48,0000,6
HPCR_Window_Long_Duration_Aux2,05F4,48,0000,6
H_SFL_Soot_Exit_SoxTrig_Timer,0869,48,0000,6
H_SFP_Squish1_Term13,0919,48,0000,6
HSG_Droop_Slope_2,0008,0048,000F,16
In_Use_Monitor_Enable,106B,48,0000,7
Monitor_Run_Enable,106B,48,0000,7
OFC_NOP_Fuel_Limit,1734,48,0000,6
Parking_Brake_Switch_Map,1573,48,0000,7
Percent_Load_Calc_Enable,106B,48,0000,7
PilotCC_SOI_Air_Temp_Precorr,05F8,48,0000,7
PilQty_NOx_Rising_Rate_Lim,8850,48,0000,7
Rear_Axle_Ratio_Enable,106B,48,0000,7
RE_Delta_RPM_To_Unlock_2nd,8BBC,0048,0B42,10
RE_OSS_Accel_Unfiltered,8C17,0048,0000,10
RE_T_OD_Reenable_Hot,8C18,0048,0B9C,10
RE_Transducer_Offset_Min,8BB5,0048,0B29,10
RGM_DeSOx_D_Catalyst_Fuel,0287,48,0000,7
Sys_WD_Recovery_RPM,014A,48,0000,7
TVA_Prop_Gain_3,8C7C,0048,0FEB,7
V_ATP_tr_DOC_In,034E,48,0000,7
VGT_Cleaning_Test_Abort_IdleUp,90A0,48,0000,4
VGT_MCF_Monitor_Err_Timer,16A2,48,0000,6
V_OBD_RPF_REff_Bucket,06DF,48,0000,7
V_PTM_Hi_Priority_DeSOx,03A8,48,0000,7
V_TSR_SS_Single_Test_Eval,0805,48,0000,7
X_Sys_Shutdown_Failure_Error,1036,48,0000,7
X_Sys_WD_2nd_RPM_Error,1036,48,0000,7
X_Sys_WD_Brake_Throttle_Error,1036,48,0000,7
X_Sys_WD_CC_Overrun_Error,1036,48,0000,7
X_Sys_WD_EGR_Position_Error,1036,48,0000,7
X_Sys_WD_Inactive_Brake_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl1_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl2_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl3_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl4_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl5_Error,1036,48,0000,7
X_Sys_WD_On_Time_Cyl6_Error,1036,48,0000,7
X_Sys_WD_Recovery_Error,1036,48,0000,7
C_ATM_ATD_Out_O2_Rat_Sel,0765,47,256C,6
RE_VFS_PWM_Driver_Inversion,8BB5,0047,0B29,10
VGT_Cleaning_Test_SC23_Flag,90A0,47,0000,4
V_TSR_SS_Regen_Active_Disabler,0805,47,0000,7
C_FPR_Max_EVR,05D6,46,2445,7
C_EGR_BP_CC_Veh_Spd2,05C2,46,2412,4
C_dP_Believable_Oper_Mode_En,035B,46,2235,6
C_RGM_SXM_Tmptr_Int_Time_ULim,0288,46,2183,7
C_TGC_EB_Decel_Protection_ULim,05E1,46,2110,6
C_OBD_NAC_TransShortFilter,0678,46,2100,6
C_VGT_Cleaning_Test_Speed_Delta,90EB,46,1427,4
C_VGT_Cleaning_Test_Learn_Time,16A1,46,0738,4
CBD_Cylinder_Pass_Threshold,81AE,46,0326,7
Prelim_Sync_Evaluation_Count,8194,0046,0311,16
C_O2RT_Out_Tau_HPF_Rising_Clear,0B16,46,287F,6
C_SFM_SprDstVhclSpdPrm,0A46,46,275D,4
C_VGT_DyComp_Slew_Pos_Diff_Thd,08B9,46,267C,6
C_ATM_ATD_In_O2_Rat_Sel,0765,46,256C,6
C_NXR_NAC_NOx_Accum_LLim_35,0372,46,224B,6
C_ATR_HP_DeSoot_tm_based,034D,46,222A,7
C_DeSOx_DRT_Active,9106,46,143A,6
C_CBR_FAF_Chi3_Selection,16A4,46,073A,6
EGR_Temp_PP_Low_Fault_Clear,0A72,46,27DF,6
C_SFL_Warmup_Tmptr_4,06C8,46,24E4,7
P_OBD_RPF_N_3,06E0,46,24F7,7
C_OBD_ECE_Min_Coolant_Tmptr,043D,46,22F3,6
Tool_Max_Engine_Speed_With_Zero_Vss_Upper_Limit,0009,0046,0010,16
APR_Current_Lowside_Driver_Priority,12A7,0046,0000,8
Cat_Out_NOx_Enable,106B,46,0000,7
Cat_Out_Tmptr_Enable,106B,46,0000,7
CBR_Charge_Tmptr_Chi5,910B,46,0000,7
C_CHH_Speed_Thd3,1A56,46,0E29,2
C_EGA_Zero_Hold_Enable,17AB,46,0C16,7
Charge_System_Monitor_Enable,106B,46,0000,7
Cluster_Warning_Control_Enable,106B,46,0000,7
Cruise_Resume_Switch_Map,1573,46,0000,7
Delta_Pressure_Estimates_Enable,106B,46,0000,7
Det_Peak_Torque_Enable,106B,46,0000,7
Diag_Chrono_Stack_Enable,106B,46,0000,7
EGR_DP_In_Range_Monitor_Enable,106B,46,0000,7
EGR_Exhaust_Press_Estimate_Enable,106B,46,0000,7
EGR_Orifice_Tmptr_Enable,106B,46,0000,7
EOL_Tests_Enable,106B,46,0000,7
Ex_TFrame_35,8D22,0046,0000,7
Fan_Control_Enable,106B,46,0000,7
H_EAC_DeSOx_Throt_ULim,90EC,46,0000,4
H_SFL_Soot_Exit_SoxTrig_Mass,0869,46,0000,6
HSG_Droop_2,0008,0046,000F,16
OFC_HCD_Fuel_LLimit,1734,46,0000,6
PilotCC_SOI_Air_Temp_Factor,05F8,46,0000,7
PilQty_NOx_Falling_Rate_Lim,8850,46,0000,7
RE_Current_Ratio,8C17,0046,0000,10
RE_T_OD_Enable_Cold,8C18,0046,0B9C,10
RE_TPS_Min_2nd_Gear_Lock,8BBC,0046,0B42,10
RE_Trans_Pressure_Offset_Method,8BB5,0046,0B29,10
RGM_DeSOx_CL_Catalyst_Fuel,0287,46,0000,7
RPM_Cylinder_Width,819B,0046,0000,16
Sys_WD_PTO_Recovery_RPM,014A,46,0000,7
TVA_Prop_Gain_2,8C7C,0046,0FEB,7
V_ATP_tr_Ambient_Air,034E,46,0000,7
V_CBM_PID_M_Der_Value,0879,46,0000,7
VGT_Cleaning_Zok_Enable,90A0,46,0000,4
VGT_MCF_Monitor_Err_Reset_Timer,16A2,46,0000,6
V_OBD_RPF_Ract,06DF,46,0000,7
V_PTM_Final_Oper_Mode,03A8,46,0000,13
V_SFP_Max_Timer_Reset,0335,46,0000,6
V_SXL_DeSOx_Mode_Check_Flag,0366,46,0000,6
V_TSR_SS_Post_Regen_Disabler,0805,46,0000,7
C_ATM_ATD_CAC_Sel,0765,45,256C,6
H_TSR_AT1_Keyon_Ration_Error,05DC,45,0000,7
IMA_Current_Lowside_Driver_Priority,12A7,0045,0000,8
VGT_Cleaning_Test_Idleup_Enable,90A0,45,0000,4
V_TSR_SS_Oper_Mode_Disabler,0805,45,0000,7
Cylinder_6_Array,08AD,44,2672,7
C_FPR_EVR_Offset,05D6,44,2445,7
C_EGR_BP_CC_Veh_Spd1,05C2,44,2412,4
C_DPSLE_CBSLE_User_Val,035B,44,2235,6
C_RGM_SXM_Tmptr_Int_Time_LLim,0288,44,2183,7
C_TGC_EB_Decel_Protection_LLim,05E1,44,2110,6
C_OBD_NAC_TransLongFilter,0678,44,2100,6
C_VGT_Cleaning_Test_Delta_Time,90EB,44,1427,4
C_VGT_Cleaning_Test_Idleup_Time,16A1,44,0738,4
Timing_Hold_Current_PWM,1565,0044,0631,8
Prelim_Sync_Detection_Threshold,8194,0044,0311,16
C_O2RT_Out_Tau_HPF_Falling_Set,0B16,44,287F,6
C_FSST_ti_RegenCheckDelay,09D6,44,276C,3
C_SFM_SprDstVhclSpdBkUp,0A46,44,275D,4
C_VGT_DyComp_Slew_Delta_Time,08B9,44,267C,6
C_ATM_ATD_Fueling_Sel,0765,44,256C,6
C_MAF_Average_Delay_Counts,05C9,44,243D,6
C_NXA_Regen_Trgt_Time_3_35,0372,44,224B,6
C_ATR_HP_DeSoot_Load_Start,034D,44,222A,7
C_CBM_CCC_DeSOx_Tmptr_Trgt,9106,44,143A,6
C_CBR_FAF_Chi2_Selection,16A4,44,073A,6
EPS_Select_Map,1579,0044,063E,16
EGR_Temp_PP_High_Set,0A72,44,27DF,6
C_SFP_Squish1_Gain3,0918,44,26C5,6
C_SFL_Warmup_Tmptr_3,06C8,44,24E4,7
P_OBD_RPF_N_2,06E0,44,24F7,7
C_OBD_ECE_Max_TGC_PID_Diff,043D,44,22F3,6
Tool_Max_Engine_Speed_With_Zero_Vss_Lower_Limit,0009,0044,0010,16
Alpha_Selection_Enable,106B,44,0000,7
AT_System_Manager_Enable,106B,44,0000,7
Cat_In_Lambda_Enable,106B,44,0000,7
Cat_In_NOx_Enable,106B,44,0000,7
Cat_In_Tmptr_Enable,106B,44,0000,7
Cat_Out_Lambda_Enable,106B,44,0000,7
C_CHH_Speed_Thd2,1A56,44,0E29,2
C_EGA_Position_Error_Transf,17AB,44,0C16,7
Cruise_On_Switch_Map,1573,44,0000,7
Engine_Brake_Lamp_Driver_Enable,106B,44,0000,7
Ex_TFrame_34,8D22,0044,0000,7
H_SFL_Soot_Exit_Mass,0869,44,0000,6
H_SFP_Squish1_Term12,0919,44,0000,6
HTA_DeSoot_MCF_Table_Value,90EC,44,0000,6
H_TSR_AT2_Keyon_Ration_Error,05DC,44,0000,7
Lamp_Control_Enable,106B,44,0000,7
OFC_HCD_Fuel_Limit,1734,44,0000,6
PilotCC_SOI_Air_Temp_Correction,05F8,44,0000,7
Prelim_Sync_Count,819B,0044,0000,16
RE_Min_Accel_Inertia_Calc,8BBC,0044,0B42,10
RE_Road_Speed,8C17,0044,0000,10
RE_T_OD_Disable_Cold,8C18,0044,0B9C,10
RE_TPS_Max_Cal,8BB5,0044,0B29,10
RGM_DeSOx_Aux2_Trim_Fuel_ULim,0287,44,0000,7
RGM_DeSOx_Delay_Complete,910B,44,0000,7
Sys_WD_PTO_Min_Fuel_RPM,014A,44,0000,7
Timing_Hold_Current_PWM_Map,1565,44,0000,7
T_MAF_Sensor_Type_Enable,106B,44,0000,7
TVA_Prop_Gain_1,8C7C,0044,0FEB,7
T_VGT_DL_OBD_Feature_Enable,106B,44,0000,7
V_ATP_pr_Inj_Fuel,034E,44,0000,7
V_CBM_PID_M_Der_Unfilt,0879,44,0000,7
VGT_DyComp_After_Desoot_Timer,16A2,44,0000,6
VGT_MCF_Monitor_After_HTA_Timer_Enable,90A0,44,0000,5
VGT_MCF_Monitor_MCF_Cmd,03D4,44,0000,6
V_OBD_RPF_Plug_VerifyOK_Count,06DF,44,0000,7
V_PTM_ENM_Tmptr_ULim_Fb,03A8,44,0000,7
V_Soot_Level_dP_CB_Equiv,0335,44,0000,6
V_SXA_SOx_Exit_Thd,0366,44,0000,6
V_TSR_SS_Disabler,0805,44,0000,7
PMM_Special_Count,8194,0043,0311,16
C_ATM_ATD_CSF_Plug_Sel,0765,43,256C,6
Chry_Dat26,8A13,0043,0000,16
H_TSR_AT1_Single_Dither_Error,05DC,43,0000,7
VGT_MCF_Monitor_After_HTA_Timer_Flag,90A0,43,0000,5
V_TSR_SS_Cat_Fuel_Disabler,0805,43,0000,7
C_FPR_AUXEVR_Offset,05D6,42,2445,7
C_EGR_BP_CC_Tmptr_ULim,05C2,42,2412,4
C_DPSLE_CBSLE_Override_En,035B,42,2235,6
C_RGM_SXM_Tmptr_Bndry_Layer,0288,42,2183,7
C_CAC_Lk_VGT_ULim_Value,05E1,42,2110,6
C_OBD_NAC_TransBoxLim,0678,42,2100,6
C_VGT_Cleaning_Test_Delta_Deviation,90EB,42,1427,4
Timing_Pullin_Current_PWM,1565,0042,0631,8
PMM_Low_Speed_Late_Window,8194,0042,0311,16
C_O2RT_Out_Tau_HPF_Falling_Clear,0B16,42,287F,6
C_SFM_SprDstEnable,0A46,42,275D,4
C_VGT_DyComp_Slew_Cmd,08B9,42,267C,6
C_ATM_ATD_CSF_Missing_Sel,0765,42,256C,6
C_MAF_Min_Fueling,05C9,42,243D,6
C_TSR_SS_Cat_Trim_Fuel_Limit,05DF,42,242E,7
C_NXA_Regen_Trgt_Time_2_35,0372,42,224B,6
C_NOx_Cert_Cal_ID_Enable,0362,42,223D,6
C_ATR_HP_DeSoot_Load_End,034D,42,222A,7
C_DeSoot_Use_Chi_Table_Enable,9106,42,143A,7
C_CBR_FAF_Alpha0_Selection,16A4,42,073A,6
VR_Hall_Select_Map,1579,0042,063E,16
EGR_Temp_PP_High_Limit,0A72,42,27DF,6
C_SFL_Warmup_Tmptr_2,06C8,42,24E4,7
P_OBD_RPF_N_1,06E0,42,24F7,7
C_OBD_ECE_Max_FAF_Error,043D,42,22F3,6
Tool_Light_Load_PTO_Percent_Fuel_Low_Lim,0009,0042,0010,16
RE_EB_OSS_Factor,14EE,0042,05E3,6
AT_OC_Diagnostic_Enable,106B,42,0000,7
AT_OC_Manager_Enable,106B,42,0000,7
AT_OC_Parameter_Det_Enable,106B,42,0000,7
AT_SF_Diagnostic_Enable,106B,42,0000,7
AT_SF_Manager_Enable,106B,42,0000,7
AT_SF_Parameter_Det_Enable,106B,42,0000,7
AT_SOx_Act_Controller_Enable,106B,42,0000,7
AT_SOx_Manager_Enable,106B,42,0000,7
AT_SOx_Parameter_Det_Enable,106B,42,0000,7
C_CHH_Speed_Thd1,1A56,42,0E29,2
Cruise_Control_Set_Resume_Switch_Map,1573,42,0000,7
C_Temp_Rat_Min_Coolant,1901,0042,0D20,7
DeSOx_Enable,910B,42,0000,7
ECM_Hardware_Error,1036,42,0000,6
EGR_Cooler_Bypass_Valve_Error,1036,42,0000,7
EOI_Limit_Algorithm_Enable,106B,0042,0000,16
Ex_TFrame_33,8D22,0042,0000,7
Flash_Hardware_Error,1036,42,0000,6
FS_ASIC_BKOSC_Error,1036,42,0000,6
H_Request_Desoot_Timer,0869,42,0000,6
HSG_Droop_Slope,0008,0042,000F,16
HTA_DeSoot_MCF_Max_Mod_Table_Value,90EC,42,0000,6
H_TSR_AT2_Single_Dither_Error,05DC,42,0000,7
Internal_Micro_Hardware_Error,1036,42,0000,6
J1939_VGT_Internal_Temp_Error,1036,42,0000,7
J1939_VGT_Position_Error,1036,42,0000,7
Jcomm_ETC1_Message_Timeout_Error,1036,42,0000,7
Level2_Function_Test_Error,1036,42,0000,6
OFC_Fuel_LLim_Select,1734,42,0000,6
PilotCC_SOI_Air_Press_Precorr,05F8,42,0000,7
PMA_Good_Window,819B,0042,0000,16
RAM_Hardware_Error,1036,42,0000,6
RE_Ovr_Heat_Prot_On,8C17,0042,0000,10
RE_PID_Switch_Temperature,8BB5,0042,0B29,10
RE_T_Min_3rd_Gear_Lock,8C18,0042,0B9C,10
RE_WOT_Hold_Pressure_2_3,8BBC,0042,0B42,10
RGM_DeSOx_Adjust_Rich_Time,0287,42,0000,7
SOx_PilSOI_Ramped_Interp_Fact,8850,42,0000,7
Sys_WD_Min_Fuel_RPM,014A,42,0000,7
Tcase_Mux_Status,1963,0042,0000,24
TC_Torque_Mgmt_Enable,106B,42,0000,7
Temp_Sensor_Rationality_ITN_3360_Pad,1901,42,0D20,7
TGC_IAT_HCD_ULim_Interp_Fact,16A2,42,0000,6
Timing_Pullin_Current_PWM_Map,1565,42,0000,7
TVA_Nominal_Voltage,8C7C,0042,0FEB,7
V_ATP_pr_DPF_Delta,034E,42,0000,7
V_CBM_r3_Adjusted,0879,42,0000,7
VGT_MCF_HTA_Pause,90A0,42,0000,5
VGT_MCF_Monitor_Filtered_Cmd,03D4,42,0000,6
VGT_OER_Hyst_Test_Spike_Wait,0309,42,0000,6
V_OBD_RPF_Plug_VerifyError_Count,06DF,42,0000,7
V_PTM_ENM_Tmptr_Trgt,03A8,42,0000,7
VR_Tachograph_Mode_Sel_2_Priority,12A7,0042,0000,8
V_Soot_Level_dP_Unfiltered,0335,42,0000,6
V_TSR_SS_AT2_Single_Test_Complete,0805,42,0000,7
