address,label_name,comment
0x0006103c,fault_data_j1939_record_36_n_a,FAULT DATA J1939 RECORD  36
0x00061040,fault_data_j1939_record_37_n_a,FAULT DATA J1939 RECORD  37
0x00061044,fault_data_j1939_record_38_n_a,FAULT DATA J1939 RECORD  38
0x00061048,fault_data_j1939_record_39_n_a,FAULT DATA J1939 RECORD  39
0x0006104c,fault_data_j1939_record_40_n_a,FAULT DATA J1939 RECORD  40
0x00061050,fault_data_j1939_record_41_n_a,FAULT DATA J1939 RECORD  41
0x00061054,fault_data_j1939_record_42_n_a,FAULT DATA J1939 RECORD  42
0x00061058,fault_data_j1939_record_43_n_a,FAULT DATA J1939 RECORD  43
0x0006105c,fault_data_j1939_record_44_n_a,FAULT DATA J1939 RECORD  44
0x00061060,fault_data_j1939_record_45_n_a,FAULT DATA J1939 RECORD  45
0x00061064,fault_data_j1939_record_46_n_a,FAULT DATA J1939 RECORD  46
0x00061068,fault_data_j1939_record_47_n_a,FAULT DATA J1939 RECORD  47
0x0006106c,fault_data_j1939_record_48_n_a,FAULT DATA J1939 RECORD  48
0x00061070,fault_data_j1939_record_49_n_a,FAULT DATA J1939 RECORD  49
0x00061074,fault_data_j1939_record_50_n_a,FAULT DATA J1939 RECORD  50
0x00061078,fault_data_j1939_record_51_n_a,FAULT DATA J1939 RECORD  51
0x0006107c,fault_data_j1939_record_52_n_a,FAULT DATA J1939 RECORD  52
0x00061080,fault_data_j1939_record_53_n_a,FAULT DATA J1939 RECORD  53
0x00061084,fault_data_j1939_record_54_n_a,FAULT DATA J1939 RECORD  54
0x00061088,fault_data_j1939_record_55_n_a,FAULT DATA J1939 RECORD  55
0x0006108c,fault_data_j1939_record_56_n_a,FAULT DATA J1939 RECORD  56
0x00061090,fault_data_j1939_record_57_n_a,FAULT DATA J1939 RECORD  57
0x00061094,fault_data_j1939_record_58_n_a,FAULT DATA J1939 RECORD  58
0x00061098,fault_data_j1939_record_59_n_a,FAULT DATA J1939 RECORD  59
0x0006109c,fault_data_j1939_record_60_n_a,FAULT DATA J1939 RECORD  60
0x000610a0,fault_data_j1939_record_61_n_a,FAULT DATA J1939 RECORD  61
0x000610a4,fault_data_j1939_record_62_n_a,FAULT DATA J1939 RECORD  62
0x000610a8,fault_data_j1939_record_63_n_a,FAULT DATA J1939 RECORD  63
0x000610ac,fault_data_j1939_record_64_n_a,FAULT DATA J1939 RECORD  64
0x000610b0,fault_data_j1939_record_65_n_a,FAULT DATA J1939 RECORD  65
0x000610b4,fault_data_j1939_record_66_n_a,FAULT DATA J1939 RECORD  66
0x000610b8,fault_data_j1939_record_67_n_a,FAULT DATA J1939 RECORD  67
0x000610bc,fault_data_j1939_record_68_n_a,FAULT DATA J1939 RECORD  68
0x000610c0,fault_data_j1939_record_69_n_a,FAULT DATA J1939 RECORD  69
0x000610c4,fault_data_j1939_record_70_n_a,FAULT DATA J1939 RECORD  70
0x000610c8,fault_data_j1939_record_71_n_a,FAULT DATA J1939 RECORD  71
0x000610cc,fault_data_j1939_record_72_n_a,FAULT DATA J1939 RECORD  72
0x000610d0,fault_data_j1939_record_73_n_a,FAULT DATA J1939 RECORD  73
0x000610d4,fault_data_j1939_record_74_n_a,FAULT DATA J1939 RECORD  74
0x000610d8,fault_data_j1939_record_75_n_a,FAULT DATA J1939 RECORD  75
0x000610dc,fault_data_j1939_record_76_n_a,FAULT DATA J1939 RECORD  76
0x000610e0,fault_data_j1939_record_77_n_a,FAULT DATA J1939 RECORD  77
0x000610e4,fault_data_j1939_record_78_n_a,FAULT DATA J1939 RECORD  78
0x000610e8,fault_data_j1939_record_79_n_a,FAULT DATA J1939 RECORD  79
0x000610ec,fault_data_j1939_record_80_n_a,FAULT DATA J1939 RECORD  80
0x000610f0,fault_data_j1939_record_81_n_a,FAULT DATA J1939 RECORD  81
0x000610f4,fault_data_j1939_record_82_n_a,FAULT DATA J1939 RECORD  82
0x000610f8,fault_data_j1939_record_83_n_a,FAULT DATA J1939 RECORD  83
0x000610fc,fault_data_j1939_record_84_n_a,FAULT DATA J1939 RECORD  84
0x00061100,fault_data_j1939_record_85_n_a,FAULT DATA J1939 RECORD  85
0x00061104,fault_data_j1939_record_86_n_a,FAULT DATA J1939 RECORD  86
0x00061108,fault_data_j1939_record_87_n_a,FAULT DATA J1939 RECORD  87
0x0006110c,fault_data_j1939_record_88_n_a,FAULT DATA J1939 RECORD  88
0x00061110,fault_data_j1939_record_89_n_a,FAULT DATA J1939 RECORD  89
0x00061114,fault_data_j1939_record_90_n_a,FAULT DATA J1939 RECORD  90
0x00061118,fault_data_j1939_record_91_n_a,FAULT DATA J1939 RECORD  91
0x0006111c,fault_data_j1939_record_92_n_a,FAULT DATA J1939 RECORD  92
0x00061120,fault_data_j1939_record_93_n_a,FAULT DATA J1939 RECORD  93
0x00061124,fault_data_j1939_record_94_n_a,FAULT DATA J1939 RECORD  94
0x00061128,fault_data_j1939_record_95_n_a,FAULT DATA J1939 RECORD  95
0x0006112c,fault_data_j1939_record_96_n_a,FAULT DATA J1939 RECORD  96
0x00061130,fault_data_j1939_record_97_n_a,FAULT DATA J1939 RECORD  97
0x00061134,fault_data_j1939_record_98_n_a,FAULT DATA J1939 RECORD  98
0x00061138,fault_data_j1939_record_99_n_a,FAULT DATA J1939 RECORD  99
0x0006113c,fault_data_j1939_record_100_n_a,FAULT DATA J1939 RECORD 100
0x00061140,fault_data_j1939_record_101_n_a,FAULT DATA J1939 RECORD 101
0x00061144,fault_data_j1939_record_102_n_a,FAULT DATA J1939 RECORD 102
0x00061148,fault_data_j1939_record_103_n_a,FAULT DATA J1939 RECORD 103
0x0006114c,fault_data_j1939_record_104_n_a,FAULT DATA J1939 RECORD 104
0x00061150,fault_data_j1939_record_105_n_a,FAULT DATA J1939 RECORD 105
0x00061154,fault_data_j1939_record_106_n_a,FAULT DATA J1939 RECORD 106
0x00061158,fault_data_j1939_record_107_n_a,FAULT DATA J1939 RECORD 107
0x0006115c,fault_data_j1939_record_108_n_a,FAULT DATA J1939 RECORD 108
0x00061160,fault_data_j1939_record_109_n_a,FAULT DATA J1939 RECORD 109
0x00061164,fault_data_j1939_record_110_n_a,FAULT DATA J1939 RECORD 110
0x00061168,fault_data_j1939_record_111_n_a,FAULT DATA J1939 RECORD 111
0x0006116c,fault_data_j1939_record_112_n_a,FAULT DATA J1939 RECORD 112
0x00061170,fault_data_j1939_record_113_n_a,FAULT DATA J1939 RECORD 113
0x00061174,fault_data_j1939_record_114_n_a,FAULT DATA J1939 RECORD 114
0x00061178,fault_data_j1939_record_115_n_a,FAULT DATA J1939 RECORD 115
0x0006117c,fault_data_j1939_record_116_n_a,FAULT DATA J1939 RECORD 116
0x00061180,fault_data_j1939_record_117_n_a,FAULT DATA J1939 RECORD 117
0x00061184,fault_data_j1939_record_118_n_a,FAULT DATA J1939 RECORD 118
0x00061188,fault_data_j1939_record_119_n_a,FAULT DATA J1939 RECORD 119
0x0006118c,fault_data_j1939_record_120_n_a,FAULT DATA J1939 RECORD 120
0x00061190,fault_data_j1939_record_121_n_a,FAULT DATA J1939 RECORD 121
0x00061194,fault_data_j1939_record_122_n_a,FAULT DATA J1939 RECORD 122
0x00061198,fault_data_j1939_record_123_n_a,FAULT DATA J1939 RECORD 123
0x0006119c,fault_data_j1939_record_124_n_a,FAULT DATA J1939 RECORD 124
0x000611a0,length_of_time_the_warning_or_stop_lamp_is_on_when_flashing_0_4800,LENGTH OF TIME THE WARNING OR STOP LAMP IS ON WHEN FLASHING
0x000611a2,length_of_time_the_warning_or_stop_lamp_is_off_when_flashing_0_4800,LENGTH OF TIME THE WARNING OR STOP LAMP IS OFF WHEN FLASHING
0x000611a4,length_of_time_the_fluids_lamp_is_on_when_flashing_0_4800,LENGTH OF TIME THE FLUIDS_LAMP IS ON WHEN FLASHING.
0x000611a6,length_of_time_the_fluids_lamp_is_off_when_flashing_0_4800,LENGTH OF TIME THE FLUIDS_LAMP IS OFF WHEN FLASHING.
0x000611c8,number_of_bad_samples_before_setting_of_lamp_driver_error_1_1000,NUMBER OF BAD SAMPLES BEFORE SETTING OF LAMP DRIVER ERROR
0x000611ca,number_of_good_samples_before_clearing_of_lamp_driver_error_1_1000,NUMBER OF GOOD SAMPLES BEFORE CLEARING OF LAMP DRIVER ERROR
0x000611cc,allows_use_of_diagnostic_switch_to_reset_maintenance_features_0_1,ALLOWS USE OF  DIAGNOSTIC SWITCH TO RESET MAINTENANCE FEATURES
0x00800002,rpm_control_timer_1,Timer 1 for RPM-based control logic
0x00800006,rpm_control_timer_2,Timer 2 for RPM-based control logic
0x0080000c,previous_engine_rpm,Previous engine RPM value for delta calculation
0x0080000e,dma_descriptor_base1,DMA descriptor table 1 base address
0x0080001a,dma_descriptor_base2,DMA descriptor table 2 base address
0x00800026,dma_descriptor_ptr1,DMA descriptor chain pointer 1
0x0080002a,dma_control_flags1,DMA control/enable flags 1 (0x80000000=enabled)
0x0080002e,dma_descriptor_ptr2,DMA descriptor chain pointer 2  
0x00800032,dma_control_flags2,DMA control/enable flags 2 (0x80000000=enabled)
0x00800050,diagnostic_fuel_table_base,Base address for diagnostic fuel lookup table
0x00800056,diagnostic_rpm_input,Engine RPM input for diagnostic fuel calculation
0x0080005e,diagnostic_secondary_input,Secondary input value for diagnostic calculation
0x00800064,diagnostic_correction_table_base,Base address for diagnostic correction table
0x0080006a,diagnostic_correction_input,Input value for diagnostic fuel correction
0x00800150,current_derate_target,Current RPM derate target value
0x00800152,derate_status_flag,RPM derate status flag
0x008001b4,vp44_transmission_address,Current transmission memory address
0x008001b8,vp44_state_machine_index,VP44 state machine current index (0-3)
0x008001bc,vp44_transmission_index,Current transmission index in VP44 buffer
0x008001be,vp44_init_flag,VP44 initialization completion flag
0x008001c0,vp44_buffer_count,Number of active entries in VP44 buffer
0x008001c2,vp44_total_data_size,Total data size for VP44 transmission
0x008001c4,vp44_block_size,VP44 data block size for transmission
0x0080023e,vp44_mask_array,VP44 bit mask array for status processing
0x00800242,vp44_buffer_index,VP44 status buffer circular index
0x00800244,vp44_status_array_0,VP44 status data array slot 0
0x00800248,vp44_status_array_1,VP44 status data array slot 1
0x0080024c,vp44_status_array_2,VP44 status data array slot 2
0x00800250,vp44_status_array_3,VP44 status data array slot 3
0x00800254,vp44_extended_array_0,VP44 extended status array slot 0
0x00800258,vp44_extended_array_1,VP44 extended status array slot 1
0x0080025c,vp44_extended_array_2,VP44 extended status array slot 2
0x00800260,vp44_extended_array_3,VP44 extended status array slot 3
0x00800264,vp44_third_array_0,VP44 third status array slot 0
0x00800356,main_loop_counter, How many times hath the main loop ran?
0x00800358,main_loop_phase_index, The phase the main loop is int
0x0080035c,scheduler_phase_pointer,Pointer to current scheduler phase entry in the phase table
0x008003a4,fuel_correction_table_base,Base address for fuel correction table
0x008003aa,fuel_correction_input,Input value for fuel correction lookup
0x008003b0,fuel_lookup_table_1_base,Base address for fuel lookup table 1
0x008003b6,rpm_input_for_fuel_table_1,Engine RPM input for fuel lookup table 1
0x008003c4,fuel_lookup_table_2_base,Base address for fuel lookup table 2
0x008003ca,rpm_input_for_fuel_table_2,Engine RPM input for fuel lookup table 2  
0x008003dc,fuel_delivery_status,Fuel delivery controller status
0x008003e0,final_fuel_delivery_command,Final fuel delivery command to VP44
0x008003e2,fuel_delivery_command_low,Low word of fuel delivery command
0x00800f5e,vp44_response_buffer,VP44 fuel temperature response message processing buffer
0x00800f5f,vp44_sequence_number,VP44 message sequence number for retry logic (max 5 retries)
0x00800f60,vp44_message_id,VP44 message identifier stored during response processing
0x00800f62,vp44_retry_flag,VP44 retry flag (set to 1 when response pending)
0x00800f63,vp44_retry_count,VP44 actual retry count (limited to max 5)
0x00800f64,vp44_timeout_counter,VP44 response timeout countdown (starts at 112 ticks = VP44_FUEL_TEMP_OFFSET)
0x00800f66,vp44_message_data,VP44 stored message command/data during response processing
0x00800f69,vp44_expected_sequence,Expected VP44 sequence number for response validation
0x00801894,oil_pressure_previous_threshold,Previous oil pressure threshold value
0x00801896,oil_pressure_calculated_limit,Calculated oil pressure limit
0x008018a4,oil_pressure_protection_state,Oil pressure protection system state
0x008018aa,oil_pressure_calculation_buffer,Buffer for oil pressure calculations
0x00801a42,retarder_mode1_threshold_table,Retarder mode 1 threshold lookup table structure
0x00801a44,retarder_mode1_data_ptr,Pointer to retarder mode 1 threshold data
0x00801a4a,retarder_mode1_output_ptr,Pointer to retarder mode 1 output buffer
0x00801a4e,retarder_mode2_threshold_table,Retarder mode 2 threshold lookup table structure
0x00801a50,retarder_mode2_data_ptr,Pointer to retarder mode 2 threshold data
0x00801a56,retarder_mode2_output_ptr,Pointer to retarder mode 2 output buffer
0x00801a5a,retarder_mode3_threshold_table,Retarder mode 3 threshold lookup table structure
0x00801a5c,retarder_mode3_data_ptr,Pointer to retarder mode 3 threshold data
0x00801a62,retarder_mode3_output_ptr,Pointer to retarder mode 3 output buffer
0x00801a8a,can_buffer_setup1_size,CAN buffer 1 message size (set to 8 bytes)
0x00801a8c,can_buffer_setup1_data_ptr,CAN buffer 1 data pointer to 0x801a94
0x00801a90,can_buffer_setup1_unused_ptr,CAN buffer 1 unused/padding pointer to 0x801a9c
0x00801a94,can_buffer_setup1_data,CAN buffer 1 data array (8 bytes with 0xFF padding)
0x00801a9e,ambient_conditions_msg_header,J1939 ambient conditions message header (PGN 65269)
0x00801aa2,ambient_conditions_msg_length,J1939 ambient conditions message length (8 bytes)
0x00801aa4,ambient_conditions_data_ptr,Pointer to ambient conditions data buffer
0x00801aa8,ambient_conditions_unused_ptr,Unused pointer for ambient conditions message structure
0x00801aac,ambient_conditions_data_start,Start of ambient conditions data buffer
0x00801aad,ambient_barometric_pressure,Barometric pressure data (0xFF = not available)
0x00801aae,ambient_cab_interior_temp,Cab interior temperature (0xFF = not available)
0x00801aaf,ambient_air_temp,Ambient air temperature (0xFF = not available)  
0x00801ab0,engine_air_inlet_temp,Engine air inlet temperature (0xFF = not available)
0x00801ab1,road_surface_temp,Road surface temperature (0xFF = not available)
0x00801ab2,ambient_conditions_reserved,Reserved bytes for ambient conditions (0xFFFF)
0x00801ab4,ambient_conditions_buffer_end,End marker for ambient conditions data buffer
0x00801ab6,j1939_pgn_65265_header,J1939 PGN 65265 message header (engine data)
0x00801aba,j1939_pgn_65265_size,J1939 PGN 65265 message size (7 bytes)
0x00801abc,j1939_pgn_65265_data_ptr,J1939 PGN 65265 data pointer
0x00801ac0,j1939_pgn_65265_unused_ptr,J1939 PGN 65265 unused pointer
0x00801ac4,j1939_pgn_65265_data_byte1,J1939 PGN 65265 first data byte (0xF3)
0x00801ac5,ambient_temp_calc_low,Calculated ambient temperature low byte
0x00801ac6,ambient_temp_calc_high,Calculated ambient temperature high byte
0x00801ac7,ambient_sensor_status1,Ambient sensor status flags byte 1
0x00801ac8,ambient_sensor_status2,Ambient sensor status flags byte 2
0x00801ac9,ambient_temp_processed,Processed ambient temperature value
0x00801aca,ambient_status_final,Final ambient conditions status byte
0x00803036,j1939_tx_msg_buffer,J1939 transmission message buffer with data and header
0x00803037,j1939_vp44_fuel_high,J1939/VP44 fuel amount high byte (DAT_00803037 in buildPgn61444_ProprietarySpeed)
0x00803038,j1939_vp44_fuel_low,J1939/VP44 fuel amount low byte (DAT_00803038 in buildPgn61444_ProprietarySpeed)
0x00803039,j1939_vp44_rpm_low,J1939/VP44 RPM low byte (DAT_00803039 in buildPgn61444_ProprietarySpeed)
0x0080303a,j1939_vp44_rpm_high,J1939/VP44 RPM high byte (DAT_0080303A in buildPgn61444_ProprietarySpeed)
0x0080303e,vp44_cmd_msg_buffer,VP44 0x100 command message header
0x0080303f,vp44_fuel_amount_high,VP44 fuel amount high byte (param_table_aux>>8 + 125)
0x00803040,vp44_fuel_amount_low,VP44 fuel amount low byte (param_table_main>>8 + 125) 
0x00803041,vp44_timing_byte3,VP44 timing advance data byte 3
0x00803042,vp44_timing_byte4,VP44 timing advance data byte 4
0x00803043,vp44_timing_byte5,VP44 timing advance data byte 5  
0x00803044,vp44_timing_byte6,VP44 timing advance data byte 6
0x00803045,vp44_rpm_low,VP44 RPM×4 low byte (current_engine_rpm & 0xFF)
0x00803046,vp44_rpm_high,VP44 RPM×4 high byte (current_engine_rpm >> 8)
0x0080304e,diagnostic_status_buffer,Diagnostic status data (0xF0/F4/F8 based on conditions) [Alt: diagnostic_status_data]
0x00803056,can_param_msg_buf_2,CAN parameter message buffer 2 (secondary params)
0x00803064,diagnostic_unused_buffer,Diagnostic message unused buffer space [Alt: diagnostic_buffer_unused]
0x00803066,can_param_msg_buf_1,CAN parameter message buffer 1 (config data)
0x0080306e,can_param_msg_buf_3,CAN parameter message buffer 3 (config + limits)
0x008030aa,engine_fluid_level_msg_header,J1939 engine fluid level/pressure message header (PGN 65263)
0x008030ae,engine_fluid_level_msg_length,J1939 engine fluid level/pressure message length (8 bytes)
0x008030b0,engine_fluid_level_data_ptr,Pointer to engine fluid level/pressure data buffer
0x008030b4,engine_fluid_level_unused_ptr,Unused pointer for engine fluid level message structure
0x008030b8,fuel_delivery_pressure,Fuel delivery pressure (0xFF = not available)
0x008030b9,engine_oil_pressure,Engine oil pressure (0xFF = not available)
0x008030ba,crankcase_pressure,Crankcase pressure (0xFF = not available)
0x008030bb,engine_oil_level,Engine oil level (0xFF = not available)
0x008030bc,coolant_pressure,Coolant pressure (0xFFFF = not available)
0x008030be,coolant_level,Coolant level (0xFF = not available)
0x008030bf,extended_crankcase_pressure,Extended crankcase blow-by pressure (0xFF = not available)
0x008030c0,engine_fluid_level_buffer_end,End marker for engine fluid level data buffer
0x008030d0,engine_temp_processed1,Processed engine temperature value 1
0x008030d1,engine_temp_processed2,Processed engine temperature value 2
0x008030d2,engine_fluid_calc_result,Engine fluid calculation result
0x008030da,torque_control_status_byte,Torque control status and mode flags for proprietary TSC message
0x008030db,torque_control_data_byte2,Second byte of torque control data for proprietary TSC message
0x008030e2,cummins_tsc_msg_header,Cummins proprietary TSC message header (PGN 15728640)
0x008030e6,cummins_tsc_msg_length,Cummins proprietary TSC message length (2 bytes)
0x008030e8,cummins_tsc_data_ptr,Pointer to torque control data buffer
