"name","comment","type","length","unit","memory_address","id","name_short","filename","inserted_at","full_name"
"ConfigFile.ADBTVTSA","A/D SAMPLE PERIOD FOR BATTERY VOLTAGE~0, 5 - 4000","0","1","MSEC","00806C31",128,"ADBTVTSA","64t6","2025-08-29 09:25:34.670646","ADBTVTSA"
"ConfigFile.ADBTVTSE","A/D FAULT SET FOR BATTERY VOLTAGE~0 - 32767","0","2","CNTS","00806C24",129,"ADBTVTSE","64t6","2025-08-29 09:25:34.670646","ADBTVTSE"
"ConfigFile.ADBTVTTE","ERROR NUMBER STORAGE FOR IN_RANGE_ERROR - BATTERY VOLTAGE~NONE","0","1","NONE","00806C30",130,"ADBTVTTE","64t6","2025-08-29 09:25:34.670646","ADBTVTTE"
"ConfigFile.ADBTVTTS","TRI STATE FLAG - BATTERY VOLTAGE~ENABLE / DISABLE","0","1","","00806C2D",131,"ADBTVTTS","64t6","2025-08-29 09:25:34.670646","ADBTVTTS"
"ConfigFile.ADBTVTUF","UNFILTERED AND LINEARIZED BATTERY VOLTAGE~0 - 40","0","2","VOLT","0080A3D2",132,"ADBTVTUF","64t6","2025-08-29 09:25:34.670646","ADBTVTUF"
"ConfigFile.ADBTVTXA","BATTERY VOLTAGE LINEARIZATION TABLE, X-AXIS~0 - 1023","4","2","CNTS","00806F4C",134,"ADBTVTXA","64t6","2025-08-29 09:25:34.670646","ADBTVTXA"
"ConfigFile.ADCCSWOR","CRUISE CONTROL SWITCH MUX OVERRIDE RAW ENABLE~ENABLE/DISABLE","1","2","NONE","010001B8",5881,"ADCCSWOR","64t6","2025-08-29 21:36:26.66963","ADCCSWOR"
"ConfigFile.ADCCSWPZ","PRIORITY OF CLIENT OVERRIDING FILTERED CRUISE SWITCH MUX~0-FF","0","2","HEX","0080A6F0",136,"ADCCSWPZ","64t6","2025-08-29 09:25:34.670646","ADCCSWPZ"
"ConfigFile.ADCLTPCA","COOLANT_TEMPERATURE_CHANNEL_ADDRESS~NONE","0","2","NONE","00806B82",139,"ADCLTPCA","64t6","2025-08-29 09:25:34.670646","ADCLTPCA"
"ConfigFile.ADCLTPCC","A/D FAULT CLEAR COUNTS FOR COOLANT TEMPERATURE~0-32767","0","2","","00806B76",140,"ADCLTPCC","64t6","2025-08-29 09:25:34.670646","ADCLTPCC"
"ConfigFile.ADCLTPCS","A/D DIGITAL FILTER CONSTANT FOR COOLANT TEMPERATURE~0 - 1","0","2","","00806B72",141,"ADCLTPCS","64t6","2025-08-29 09:25:34.670646","ADCLTPCS"
"ConfigFile.ADCLTPDT","A/D FAULT DECREMENT FOR COOLANT TEMPERATURE~0 - 32767","0","2","CNTS","00806B78",142,"ADCLTPDT","64t6","2025-08-29 09:25:34.670646","ADCLTPDT"
"ConfigFile.ADCLTPFT","FILTERED AND LINEARIZED COOLANT TEMPERATURE~-50 TO 293","0","2","DEGF","0080A336",143,"ADCLTPFT","64t6","2025-08-29 09:25:34.670646","ADCLTPFT"
"ConfigFile.ADCLTPGD","GLOBAL DEFAULT VALUE TO COOLANT TEMPERATURE~-50 TO 293","0","2","DEGF","00806B74",144,"ADCLTPGD","64t6","2025-08-29 09:25:34.670646","ADCLTPGD"
"ConfigFile.ADCLTPHE","ERROR NUMBER STORAGE FOR COOLANT_TEMPERATURE_HIGH_ERROR~0 - 255","0","1","NONE","00806B86",145,"ADCLTPHE","64t6","2025-08-29 09:25:34.670646","ADCLTPHE"
"ConfigFile.ADCLTPHL","A/D HIGH ERROR LIMIT FOR COOLANT TEMPERATURE~0 - 1023","0","2","","00806B7E",146,"ADCLTPHL","64t6","2025-08-29 09:25:34.670646","ADCLTPHL"
"ConfigFile.ADCLTPIC","A/D FAULT INCREMENT FOR COOLANT TEMPERATURE~0 - 32767","0","2","CNTS","00806B7A",147,"ADCLTPIC","64t6","2025-08-29 09:25:34.670646","ADCLTPIC"
"ConfigFile.ADCLTPLE","ERROR NUMBER STORAGE FOR COOLANT_TEMPERATURE_LOW_ERROR~0 - 255","0","1","NONE","00806B87",148,"ADCLTPLE","64t6","2025-08-29 09:25:34.670646","ADCLTPLE"
"ConfigFile.ADCLTPLL","A/D LOW ERROR LIMIT FOR COOLANT TEMPERATURE~0 - 1023","0","2","","00806B80",149,"ADCLTPLL","64t6","2025-08-29 09:25:34.670646","ADCLTPLL"
"ConfigFile.ADCLTPMN","MINIMUM TEMPERATURE THRESHOLD FOR COOLANT TEMPERATURE FUEL ~-50 TO 293","0","2","DEGF","00807060",150,"ADCLTPMN","64t6","2025-08-29 09:25:34.670646","ADCLTPMN"
"ConfigFile.ADCLTPMU","CHANNEL MUX SETTING~0 - 255","0","1","NONE","00806B84",151,"ADCLTPMU","64t6","2025-08-29 09:25:34.670646","ADCLTPMU"
"ConfigFile.ADCLTPMX","MAXIMUM TEMPERATURE THRESHOLD FOR COOLANT TEMPERATURE FUEL ~-50 TO 293","0","2","DEGF","00807062",152,"ADCLTPMX","64t6","2025-08-29 09:25:34.670646","ADCLTPMX"
"ConfigFile.ADCLTPOR","COOLANT TEMPERATURE OVERRIDE RAW ENABLE~ENABLE/DISABLE","1","2","NONE","010001B6",5878,"ADCLTPOR","64t6","2025-08-29 21:36:26.659971","ADCLTPOR"
"ConfigFile.ADCLTPPR","PRIORITY OF CLIENT OVERRIDING RAW COOLANT TEMPERATURE~0-FF","0","2","HEX","0080A708",153,"ADCLTPPR","64t6","2025-08-29 09:25:34.670646","ADCLTPPR"
"ConfigFile.ADCLTPPZ","PRIORITY OF CLIENT OVERRIDING FILTERED COOLANT TEMPERATURE~0-FF","0","2","HEX","0080A6D6",154,"ADCLTPPZ","64t6","2025-08-29 09:25:34.670646","ADCLTPPZ"
"ConfigFile.ADCLTPSA","A/D SAMPLE PERIOD FOR COOLANT TEMPERATURE~0, 5 - 4000","0","1","MSEC","00806B89",155,"ADCLTPSA","64t6","2025-08-29 09:25:34.670646","ADCLTPSA"
"ConfigFile.ADCLTPSE","A/D FAULT SET FOR COOLANT TEMPERATURE~0 - 32767","0","2","","00806B7C",156,"ADCLTPSE","64t6","2025-08-29 09:25:34.670646","ADCLTPSE"
"ConfigFile.ADCLTPTE","ERROR NUMBER STORAGE FOR TRI STATE ERROR - COOLANT TEMPERATURE~NONE","0","1","NONE","00806B88",157,"ADCLTPTE","64t6","2025-08-29 09:25:34.670646","ADCLTPTE"
"ConfigFile.ADCLTPTS","TRI STATE FLAG - COOLANT TEMPERATURE~ENABLE / DISABLE","0","1","","00806B85",158,"ADCLTPTS","64t6","2025-08-29 09:25:34.670646","ADCLTPTS"
"ConfigFile.ADCLTPUF","UNFILTERED AND LINEARIZED COOLANT TEMPERATURE~-50 TO 293","0","2","DEGF","0080A338",159,"ADCLTPUF","64t6","2025-08-29 09:25:34.670646","ADCLTPUF"
"ConfigFile.ADCLTPXA","COOLANT TEMPERATURE LINEARIZATION TABLE, X-AXIS~0 - 1023","4","25","CNTS","00806E8A",162,"ADCLTPXA","64t6","2025-08-29 09:25:34.670646","ADCLTPXA"
"ConfigFile.ADCRCA","CRUISE_CONTROL_SWITCH_MUX_CHANNEL_ADDRESS~NONE","0","2","NONE","00806CBA",163,"ADCRCA","64t6","2025-08-29 09:25:34.670646","ADCRCA"
"ConfigFile.ADCRFC","A/D FAULT CLEAR COUNTS FOR CC SWITCH MUX~0-32767","0","2","CNTS","00806CAE",164,"ADCRFC","64t6","2025-08-29 09:25:34.670646","ADCRFC"
"ConfigFile.ADCRFD","A/D FAULT DECREMENT FOR CC SWITCH MUX~0 - 32767","0","2","CNTS","00806CB0",165,"ADCRFD","64t6","2025-08-29 09:25:34.670646","ADCRFD"
"ConfigFile.ADCRFI","A/D FAULT INCREMENT FOR CC SWITCH MUX~0 - 32767","0","2","CNTS","00806CB2",166,"ADCRFI","64t6","2025-08-29 09:25:34.670646","ADCRFI"
"ConfigFile.ADCRFS","A/D FAULT SET FOR CC SWITCH MUX~0 - 32767","0","2","CNTS","00806CB4",167,"ADCRFS","64t6","2025-08-29 09:25:34.670646","ADCRFS"
"ConfigFile.ADCRFTCS","A/D DIGITAL FILTER CONSTANT FOR CC SWITCH MUX~0 - 1","0","2","NONE","00806CAA",168,"ADCRFTCS","64t6","2025-08-29 09:25:34.670646","ADCRFTCS"
"ConfigFile.ADCRGD","GLOBAL DEFAULT VALUE FOR CC SWITCH MUX~0 - 5","0","2","NONE","00806CAC",169,"ADCRGD","64t6","2025-08-29 09:25:34.670646","ADCRGD"
"ConfigFile.ADCRHE","ERROR NUMBER STORAGE FOR CRUISE_CONTROL_SWITCH_MUX_HIGH_ERROR~0 - 255","0","1","NONE","00806CBE",170,"ADCRHE","64t6","2025-08-29 09:25:34.670646","ADCRHE"
"ConfigFile.ADCRHL","A/D HIGH ERROR LIMIT FOR CC SWITCH MUX~0 - 1023","0","2","CNTS","00806CB6",171,"ADCRHL","64t6","2025-08-29 09:25:34.670646","ADCRHL"
"ConfigFile.ADCRLE","ERROR NUMBER STORAGE FOR CRUISE_CONTROL_SWITCH_MUX_LOW_ERROR~0 - 255","0","1","NONE","00806CBF",172,"ADCRLE","64t6","2025-08-29 09:25:34.670646","ADCRLE"
"ConfigFile.ADCRLL","A/D LOW ERROR LIMIT FOR CC SWITCH MUX~0 - 1023","0","2","","00806CB8",173,"ADCRLL","64t6","2025-08-29 09:25:34.670646","ADCRLL"
"ConfigFile.ADCRLZXA","CC SWITCH MUX LINEARIZATION TABLE, X-AXIS~0 - 1023","4","18","CNTS","00806FB4",174,"ADCRLZXA","64t6","2025-08-29 09:25:34.670646","ADCRLZXA"
"ConfigFile.ADCRMU","CC SWITCH MUX CHANNEL MUX SETTING~0 - 255","0","1","NONE","00806CBC",175,"ADCRMU","64t6","2025-08-29 09:25:34.670646","ADCRMU"
"ConfigFile.ADCRRC","RAW COUNTS FOR CC SWITCH MUX~0 - 1023","0","2","","0080A45C",176,"ADCRRC","64t6","2025-08-29 09:25:34.670646","ADCRRC"
"ConfigFile.ADCRSR","A/D SAMPLE PERIOD FOR CC SWITCH MUX~0, 5 - 4000","0","1","MSEC","00806CC1",177,"ADCRSR","64t6","2025-08-29 09:25:34.670646","ADCRSR"
"ConfigFile.ADCRSWPR","PRIORITY OF CLIENT OVERRIDING RAW CRUISE SWITCH MUX~0-FF","0","2","HEX","0080A722",178,"ADCRSWPR","64t6","2025-08-29 09:25:34.670646","ADCRSWPR"
"ConfigFile.ADCRTE","TRI STATE ERROR~NONE","0","1","NONE","00806CC0",179,"ADCRTE","64t6","2025-08-29 09:25:34.670646","ADCRTE"
"ConfigFile.ADCRTS","TRI STATE ERROR FOR CC SWITCH MUX~ENABLE / DISABLE","0","1","NONE","00806CBD",180,"ADCRTS","64t6","2025-08-29 09:25:34.670646","ADCRTS"
"ConfigFile.ADCRUF","UNFILTERED AND LINEARIZED CC SWITCH MUX~0 - 5","0","2","NONE","0080A456",181,"ADCRUF","64t6","2025-08-29 09:25:34.670646","ADCRUF"
"ConfigFile.ADCVCA","COOLANT LEVEL CHANNEL ADDRESS~NONE","0","2","NONE","00806B22",183,"ADCVCA","64t6","2025-08-29 09:25:34.670646","ADCVCA"
"ConfigFile.ADCVCC","COOLANT LEVEL CHANNEL ADDRESS~0-32767","0","2","","00806B16",184,"ADCVCC","64t6","2025-08-29 09:25:34.670646","ADCVCC"
"ConfigFile.ADCVCS","COOLANT LEVEL A/D DIGITAL FILTER CONSTANT~0 - 1","0","2","","00806B12",185,"ADCVCS","64t6","2025-08-29 09:25:34.670646","ADCVCS"
"ConfigFile.ADCVDT","COOLANT LEVEL A/D FAULT DECREMENT~0 - 32767","0","2","CNTS","00806B18",186,"ADCVDT","64t6","2025-08-29 09:25:34.670646","ADCVDT"
"ConfigFile.ADCVFT","COOLANT LEVEL FILTERED AND LINEARIZED~0 - 2","0","2","NONE","0080A2DE",187,"ADCVFT","64t6","2025-08-29 09:25:34.670646","ADCVFT"
"ConfigFile.ADCVGD","COOLANT LEVEL GLOBAL DEFAULT VALUE~0 - 2","0","2","NONE","00806B14",188,"ADCVGD","64t6","2025-08-29 09:25:34.670646","ADCVGD"
"ConfigFile.ADCVHE","ERROR NUMBER STORAGE FOR COOLANT_LEVEL_HIGH_ERROR~0 - 255","0","1","NONE","00806B26",189,"ADCVHE","64t6","2025-08-29 09:25:34.670646","ADCVHE"
"ConfigFile.ADCVHL","COOLANT LEVEL A/D HIGH ERROR LIMIT~0 - 1023","0","2","","00806B1E",190,"ADCVHL","64t6","2025-08-29 09:25:34.670646","ADCVHL"
"ConfigFile.ADCVIC","COOLANT LEVEL A/D FAULT INCREMENT~0 - 32767","0","2","CNTS","00806B1A",191,"ADCVIC","64t6","2025-08-29 09:25:34.670646","ADCVIC"
"ConfigFile.ADCVLE","ERROR NUMBER STORAGE FOR COOLANT_LEVEL_LOW_ERROR~0 - 255","0","1","NONE","00806B27",192,"ADCVLE","64t6","2025-08-29 09:25:34.670646","ADCVLE"
"ConfigFile.ADCVLL","COOLANT LEVEL A/D LOW ERROR LIMIT~0 - 1023","0","2","","00806B20",193,"ADCVLL","64t6","2025-08-29 09:25:34.670646","ADCVLL"
"ConfigFile.ADCVMU","COOLANT LEVEL CHANNEL MUX SETTING~0 - 255","0","1","NONE","00806B24",194,"ADCVMU","64t6","2025-08-29 09:25:34.670646","ADCVMU"
"ConfigFile.ADCVOR","COOLANT LEVEL OVERRIDE RAW ENABLE~ENABLE/DISABLE","1","2","NONE","010001B6",5900,"ADCVOR","64t6","2025-08-29 21:36:26.703922","ADCVOR"
"ConfigFile.ADCVPR","PRIORITY OF CLIENT OVERRIDING RAW COOLANT LEVEL~0-FF","0","2","HEX","0080A700",195,"ADCVPR","64t6","2025-08-29 09:25:34.670646","ADCVPR"
"ConfigFile.ADCVPZ","PRIORITY OF CLIENT OVERRIDING FILTERED COOLANT_LEVEL~0-FF","0","2","HEX","0080A6CE",196,"ADCVPZ","64t6","2025-08-29 09:25:34.670646","ADCVPZ"
"ConfigFile.ADCVRC","COOLANT LEVEL RAW VALUE FROM A/D CONVERTER CHANNEL 7~0 - 2","0","2","NONE","0080A2E6",197,"ADCVRC","64t6","2025-08-29 09:25:34.670646","ADCVRC"
"ConfigFile.ADCVSA","COOLANT LEVEL A/D SAMPLE PERIOD~0, 5 - 4000","0","1","MSEC","00806B29",198,"ADCVSA","64t6","2025-08-29 09:25:34.670646","ADCVSA"
"ConfigFile.ADCVSE","COOLANT LEVEL A/D FAULT SET~0 - 32767","0","2","CNTS","00806B1C",199,"ADCVSE","64t6","2025-08-29 09:25:34.670646","ADCVSE"
"ConfigFile.ADCVTE","COOLANT LEVEL ERROR NUMBER STORAGE FOR IN_RANGE_ERROR~NONE","0","1","NONE","00806B28",200,"ADCVTE","64t6","2025-08-29 09:25:34.670646","ADCVTE"
"ConfigFile.ADCVTS","COOLANT LEVEL TRI STATE FLAG~ENABLE / DISABLE","0","1","","00806B25",201,"ADCVTS","64t6","2025-08-29 09:25:34.670646","ADCVTS"
"ConfigFile.ADCVUF","COOLANT LEVEL LINEARIZED AND UNFILTERED~0 - 2","0","2","NONE","0080A2E0",202,"ADCVUF","64t6","2025-08-29 09:25:34.670646","ADCVUF"
"ConfigFile.ADCVXA","COOLANT LEVEL X-AXIS~0 - 1023","4","8","CNTS","00806E0C",204,"ADCVXA","64t6","2025-08-29 09:25:34.670646","ADCVXA"
"ConfigFile.ADDFAATP","GLOBAL DEFAULT VALUE FOR AMBIENT AIR TEMPERATURE~-100 - 255","0","2","DEGF","00806B8C",206,"ADDFAATP","64t6","2025-08-29 09:25:34.670646","ADDFAATP"
"ConfigFile.ADDFBTVT","GLOBAL DEFAULT VALUE FOR BATTERY VOLTAGE~0 - 40","0","2","VOLT","00806C1C",208,"ADDFBTVT","64t6","2025-08-29 09:25:34.670646","ADDFBTVT"
"ConfigFile.ADDFEBLV","GLOBAL DEFAULT FOR ENGINE BRAKE~0 - 100","0","2","PERC","0080815A",209,"ADDFEBLV","64t6","2025-08-29 09:25:34.670646","ADDFEBLV"
"ConfigFile.ADDFFLTP","GLOBAL DEFAULT VALUE FOR FUEL TEMPERATURE~-50 TO 293","0","2","DEGF","00806AFC",210,"ADDFFLTP","64t6","2025-08-29 09:25:34.670646","ADDFFLTP"
"ConfigFile.ADDFIMTP","GLOBAL DEFAULT VALUE FOR INTAKE MANIFOLD TEMPERATURE~-50 TO 293","0","2","DEGF","00806AE4",211,"ADDFIMTP","64t6","2025-08-29 09:25:34.670646","ADDFIMTP"
"ConfigFile.ADDFMNFM","GLOBAL DEFAULT FOR MANUAL FAN LEVEL (REQUESTED % FAN SPEED)~0-100","0","2","PERC","0080815C",212,"ADDFMNFM","64t6","2025-08-29 09:25:34.670646","ADDFMNFM"
"ConfigFile.ADDFOLPR","GLOBAL DEFAULT VALUE FOR OIL PRESSURE~0 - 100","0","2","PSIG","00806B44",213,"ADDFOLPR","64t6","2025-08-29 09:25:34.670646","ADDFOLPR"
"ConfigFile.ADDFROTH","GLOBAL DEFAULT VALUE FOR REMOTE THROTTLE~0 - 100","0","2","PERC","00806BEC",214,"ADDFROTH","64t6","2025-08-29 09:25:34.670646","ADDFROTH"
"ConfigFile.ADDFSATH","GLOBAL DEFAULT VALUE FOR THROTTLE~0 - 100","0","2","PERC","00806BD4",215,"ADDFSATH","64t6","2025-08-29 09:25:34.670646","ADDFSATH"
"ConfigFile.ADEBLVPZ","PRIORITY OF CLIENT WHICH IS CURRENTLY OVERRIDING ENGINE BRAKE SWI~0-FF","0","1","HEX","0080D726",216,"ADEBLVPZ","64t6","2025-08-29 09:25:34.670646","ADEBLVPZ"
"ConfigFile.ADECLZXA","ENGINE SENSOR SUPPLY VOLTAGE LINEARIZATION TABLE, X-AXIS~0 - 1023","4","2","CNTS","00806F7C",217,"ADECLZXA","64t6","2025-08-29 09:25:34.670646","ADECLZXA"
"ConfigFile.ADECSVCA","ENGINE_CONN_SENSORS_SV_CHANNEL_ADDRESS~NONE","0","2","NONE","00806C8A",218,"ADECSVCA","64t6","2025-08-29 09:25:34.670646","ADECSVCA"
"ConfigFile.ADECSVCS","ENGINE SENSOR SUPPLY VOLTAGE A/D DIGITAL FILTER CONSTANT~0 - 1","0","2","NONE","00806C7A",219,"ADECSVCS","64t6","2025-08-29 09:25:34.670646","ADECSVCS"
"ConfigFile.ADECSVFC","ENGINE SENSOR SUPPLY VOLTAGE A/D FAULT CLEAR COUNTS~0 - 32767","0","2","CNTS","00806C7E",220,"ADECSVFC","64t6","2025-08-29 09:25:34.670646","ADECSVFC"
"ConfigFile.ADECSVFD","ENGINE SENSOR SUPPLY VOLTAGE A/D FAULT DECREMENT~1 - 32767","0","2","CNTS","00806C80",221,"ADECSVFD","64t6","2025-08-29 09:25:34.670646","ADECSVFD"
"ConfigFile.ADECSVFI","ENGINE SENSOR SUPPLY VOLTAGE A/D FAULT INCREMENT~0 - 32767","0","2","CNTS","00806C82",222,"ADECSVFI","64t6","2025-08-29 09:25:34.670646","ADECSVFI"
"ConfigFile.ADECSVFS","ENGINE SENSOR SUPPLY VOLTAGE A/D FAULT SET~0 - 32767","0","2","CNTS","00806C84",223,"ADECSVFS","64t6","2025-08-29 09:25:34.670646","ADECSVFS"
"ConfigFile.ADECSVFT","FILTERED ENGINE SENSOR SUPPLY VOLTAGE AS READ AND SCALED FROM A/~0 - 6","0","2","NONE","0080A428",224,"ADECSVFT","64t6","2025-08-29 09:25:34.670646","ADECSVFT"
"ConfigFile.ADECSVGD","ENGINE SENSOR SUPPLY VOLTAGE GLOBAL DEFAULT VALUE~0 - 6","0","2","NONE","00806C7C",225,"ADECSVGD","64t6","2025-08-29 09:25:34.670646","ADECSVGD"
"ConfigFile.ADECSVHE","ERROR NUMBER STORAGE FOR ENGINE_CONN_SENSORS_SV_HIGH_ERROR~0 - 255","0","1","NONE","00806C8E",226,"ADECSVHE","64t6","2025-08-29 09:25:34.670646","ADECSVHE"
"ConfigFile.ADECSVHL","ENGINE SENSOR SUPPLY VOLTAGE A/D HIGH ERROR LIMIT~0 - 1023","0","2","CNTS","00806C86",227,"ADECSVHL","64t6","2025-08-29 09:25:34.670646","ADECSVHL"
"ConfigFile.ADECSVLE","ERROR NUMBER STORAGE FOR ENGINE_CONN_SENSORS_SV_LOW_ERROR~0 - 255","0","1","NONE","00806C8F",228,"ADECSVLE","64t6","2025-08-29 09:25:34.670646","ADECSVLE"
"ConfigFile.ADECSVLL","ENGINE SENSOR SUPPLY VOLTAGE A/D LOW ERROR LIMIT~0 - 1023","0","2","CNTS","00806C88",229,"ADECSVLL","64t6","2025-08-29 09:25:34.670646","ADECSVLL"
"ConfigFile.ADECSVMU","ENGINE SENSOR SUPPLY VOLTAGE CHANNEL MUX SETTING~0 - 255","0","1","NONE","00806C8C",230,"ADECSVMU","64t6","2025-08-29 09:25:34.670646","ADECSVMU"
"ConfigFile.ADECSVOR","ENGINE CONN SENSORS SV OVERRIDE RAW ENABLE~ENABLE/DISABLE","1","2","NONE","010001B8",5876,"ADECSVOR","64t6","2025-08-29 21:36:26.655968","ADECSVOR"
"ConfigFile.ADECSVPR","PRIORITY OF CLIENT OVERRIDING RAW ENGINE CONN SUPPLY VOLTAGE~0-FF","0","2","HEX","0080A71E",231,"ADECSVPR","64t6","2025-08-29 09:25:34.670646","ADECSVPR"
"ConfigFile.ADECSVPZ","PRIORITY OF CLIENT OVERRIDING FILTERED ENGINE CONN SUPPLY VOLTAGE~0-FF","0","2","HEX","0080A6EC",232,"ADECSVPZ","64t6","2025-08-29 09:25:34.670646","ADECSVPZ"
"ConfigFile.ADECSVRC","ENGINE SENSOR SUPPLY VOLTAGE RAW COUNTS~0 - 1023","0","2","CNTS","0080A430",233,"ADECSVRC","64t6","2025-08-29 09:25:34.670646","ADECSVRC"
"ConfigFile.ADECSVSR","ENGINE SENSOR SUPPLY VOLTAGE A/D SAMPLE PERIOD~0, 5 - 4000","0","1","MSEC","00806C91",234,"ADECSVSR","64t6","2025-08-29 09:25:34.670646","ADECSVSR"
"ConfigFile.ADECSVTE","ENGINE SENSOR SUPPLY VOLTAGE TRI STATE ERROR ID~NONE","0","1","NONE","00806C90",235,"ADECSVTE","64t6","2025-08-29 09:25:34.670646","ADECSVTE"
"ConfigFile.ADECSVTS","ENGINE SENSOR SUPPLY VOLTAGE TRI STATE ERROR FLAG~ENABLE / DISABLE","0","1","NONE","00806C8D",236,"ADECSVTS","64t6","2025-08-29 09:25:34.670646","ADECSVTS"
"ConfigFile.ADECSVUF","ENGINE SENSOR SUPPLY VOLTAGE UNFILTERED AND LINEARIZED~0 - 6","0","2","NONE","0080A42A",237,"ADECSVUF","64t6","2025-08-29 09:25:34.670646","ADECSVUF"
"ConfigFile.ADEGCEOR","EGR CURRENT FEEDBACK OVERRIDE RAW ENABLE~ENABLE/DISABLE","1","2","NONE","010001B8",5875,"ADEGCEOR","64t6","2025-08-29 21:36:26.654254","ADEGCEOR"
"ConfigFile.ADEGCEPR","PRIORITY OF CLIENT OVERRIDING RAW EGR CURRENT FEEDBACK~0-FF","0","2","HEX","0080A726",240,"ADEGCEPR","64t6","2025-08-29 09:25:34.670646","ADEGCEPR"
"ConfigFile.ADEGCEPZ","PRIORITY OF CLIENT OVERRIDING FILTERED EGR CURRENT FEEDBACK~0-FF","0","2","HEX","0080A6F4",241,"ADEGCEPZ","64t6","2025-08-29 09:25:34.670646","ADEGCEPZ"
"ConfigFile.ADEGCFCA","EGR_CURRENT_FEEDBACK_CHANNEL_ADDRESS~NONE","0","2","NONE","00806CEA",243,"ADEGCFCA","64t6","2025-08-29 09:25:34.670646","ADEGCFCA"
"ConfigFile.ADEGCFCC","A/D FAULT CLEAR COUNTS~0-32767","0","2","","00806CDE",244,"ADEGCFCC","64t6","2025-08-29 09:25:34.670646","ADEGCFCC"
"ConfigFile.ADEGCFCS","A/D DIGITAL FILTER CONSTANT~0 - 1","0","2","","00806CDA",245,"ADEGCFCS","64t6","2025-08-29 09:25:34.670646","ADEGCFCS"
"ConfigFile.ADEGCFFD","A/D FAULT DECREMENT~0 - 32767","0","2","CNTS","00806CE0",246,"ADEGCFFD","64t6","2025-08-29 09:25:34.670646","ADEGCFFD"
"ConfigFile.ADEGCFFI","A/D FAULT INCREMENT~0 - 32767","0","2","CNTS","00806CE2",247,"ADEGCFFI","64t6","2025-08-29 09:25:34.670646","ADEGCFFI"
"ConfigFile.ADEGCFFS","A/D FAULT SET~0 - 32767","0","2","CNTS","00806CE4",248,"ADEGCFFS","64t6","2025-08-29 09:25:34.670646","ADEGCFFS"
"ConfigFile.ADEGCFFT","FILTERED VALUE AS READ AND SCALED FROM A/D ALGORITHM~","0","2","NONE","0080A480",249,"ADEGCFFT","64t6","2025-08-29 09:25:34.670646","ADEGCFFT"
"ConfigFile.ADEGCFGD","GLOBAL DEFAULT VALUE~","0","2","NONE","00806CDC",250,"ADEGCFGD","64t6","2025-08-29 09:25:34.670646","ADEGCFGD"
"ConfigFile.ADEGCFHE","ERROR NUMBER STORAGE FOR EGR_CURRENT_FEEDBACK_HIGH_ERROR~0 - 255","0","1","NONE","00806CEE",251,"ADEGCFHE","64t6","2025-08-29 09:25:34.670646","ADEGCFHE"
"ConfigFile.ADEGCFHL","A/D HIGH ERROR LIMIT~0 - 1023","0","2","","00806CE6",252,"ADEGCFHL","64t6","2025-08-29 09:25:34.670646","ADEGCFHL"
"ConfigFile.ADEGCFLE","ERROR NUMBER STORAGE FOR EGR_CURRENT_FEEDBACK_LOW_ERROR~0 - 255","0","1","NONE","00806CEF",253,"ADEGCFLE","64t6","2025-08-29 09:25:34.670646","ADEGCFLE"
"ConfigFile.ADEGCFLL","A/D LOW ERROR LIMIT~0 - 1023","0","2","","00806CE8",254,"ADEGCFLL","64t6","2025-08-29 09:25:34.670646","ADEGCFLL"
"ConfigFile.ADEGCFMU","CHANNEL MUX SETTING~0 - 255","0","1","NONE","00806CEC",255,"ADEGCFMU","64t6","2025-08-29 09:25:34.670646","ADEGCFMU"
"ConfigFile.ADEGCFRC","RAW COUNTS~0 - 1023","0","2","","0080A488",256,"ADEGCFRC","64t6","2025-08-29 09:25:34.670646","ADEGCFRC"
"ConfigFile.ADEGCFSR","A/D SAMPLE PERIOD~0, 5 - 4000","0","1","MSEC","00806CF1",257,"ADEGCFSR","64t6","2025-08-29 09:25:34.670646","ADEGCFSR"
"ConfigFile.ADEGCFTE","TRI STATE ERROR~NONE","0","1","NONE","00806CF0",258,"ADEGCFTE","64t6","2025-08-29 09:25:34.670646","ADEGCFTE"
"ConfigFile.ADEGCFTS","TRI STATE ERROR~ENABLE / DISABLE","0","1","","00806CED",259,"ADEGCFTS","64t6","2025-08-29 09:25:34.670646","ADEGCFTS"
"ConfigFile.ADEGCFUF","UNFILTERED AND LINEARIZED~","0","2","NONE","0080A482",260,"ADEGCFUF","64t6","2025-08-29 09:25:34.670646","ADEGCFUF"
"ConfigFile.ADEGLZXA","LINEARIZATION TABLE, X-AXIS~0 - 1023","4","3","CNTS","00807006",262,"ADEGLZXA","64t6","2025-08-29 09:25:34.670646","ADEGLZXA"
"ConfigFile.ADEPLZXA","LINEARIZATION TABLE, X-AXIS~0 - 1023","4","2","CNTS","00806EF4",263,"ADEPLZXA","64t6","2025-08-29 09:25:34.670646","ADEPLZXA"
"ConfigFile.ADESLZXA","LINEARIZATION TABLE, X-AXIS~0 - 1023","4","2","CNTS","00806F58",264,"ADESLZXA","64t6","2025-08-29 09:25:34.670646","ADESLZXA"
"ConfigFile.ADESSVCA","ENGINE_SPEED_SENSOR_SV_CHANNEL_ADDRESS~NONE","0","2","NONE","00806C42",265,"ADESSVCA","64t6","2025-08-29 09:25:34.670646","ADESSVCA"
